sample_wall_ns,session,event,event_generation,event_wall_ns,overwritten_samples,capture_audio_timestamp_ns,capture_audio_wall_ns,capture_audio_timestamp_delta_ns,capture_audio_wall_delta_ns,capture_audio_ndi_timestamp_100ns,capture_audio_ndi_timecode_100ns,capture_audio_frames,capture_audio_sample_rate,capture_audio_channels,capture_audio_observations,capture_audio_pacing_anomalies,capture_video_timestamp_ns,capture_video_wall_ns,capture_video_timestamp_delta_ns,capture_video_wall_delta_ns,capture_video_ndi_timestamp_100ns,capture_video_ndi_timecode_100ns,capture_video_width,capture_video_height,capture_video_unused,capture_video_observations,capture_video_pacing_anomalies,output_audio_timestamp_ns,output_audio_wall_ns,output_audio_timestamp_delta_ns,output_audio_wall_delta_ns,output_audio_ndi_timestamp_100ns,output_audio_ndi_timecode_100ns,output_audio_frames,output_audio_sample_rate,output_audio_channels,output_audio_observations,output_audio_pacing_anomalies,output_video_timestamp_ns,output_video_wall_ns,output_video_timestamp_delta_ns,output_video_wall_delta_ns,output_video_ndi_timestamp_100ns,output_video_ndi_timecode_100ns,output_video_width,output_video_height,output_video_unused,output_video_observations,output_video_pacing_anomalies,filtered_audio_timestamp_ns,filtered_audio_wall_ns,filtered_audio_timestamp_delta_ns,filtered_audio_wall_delta_ns,filtered_audio_ndi_timestamp_100ns,filtered_audio_ndi_timecode_100ns,filtered_audio_frames,filtered_audio_unused_a,filtered_audio_unused_b,filtered_audio_observations,filtered_audio_pacing_anomalies,selected_video_timestamp_ns,selected_video_wall_ns,selected_video_timestamp_delta_ns,selected_video_wall_delta_ns,selected_video_ndi_timestamp_100ns,selected_video_ndi_timecode_100ns,selected_video_unused_a,selected_video_unused_b,selected_video_unused_c,selected_video_observations,selected_video_pacing_anomalies,mode,receiver_epoch_ns,next_audio_deadline_ns,next_video_deadline_ns,cumulative_audio_frames,video_ticks,audio_deadline_error_ns,video_deadline_error_ns,audio_catchups,video_catchups,repeated_video_frames,empty_audio_pulls,empty_video_pulls,ndi_total_audio_frames,ndi_total_video_frames,ndi_dropped_audio_frames,ndi_dropped_video_frames,ndi_queued_audio_frames,ndi_queued_video_frames,capture_video_minus_capture_audio_projected_ns,output_video_minus_output_audio_projected_ns,selected_video_minus_output_video_projected_ns,filtered_audio_minus_output_audio_projected_ns,selected_video_minus_filtered_audio_projected_ns
293522846401500,1,,3,0,0,1784449283041638400,293522846395300,21333300,21548300,17844492830265435,17844492830416384,1024,48000,2,169739,31440,1784449283007051700,293522827167800,16666700,19253700,17844492829914214,17844492830070517,3840,2160,0,217264,32968,1784449283041638400,293522846395500,21333300,21548200,0,0,1024,48000,2,169739,31440,1784449283007051700,293522827168500,16666700,19253900,0,0,3840,2160,0,217264,32968,1784449283041638400,293522846397800,0,0,0,0,1024,0,0,678956,540663,1784449282873718100,293522837660400,0,100,0,0,0,0,0,868956,651724,0,0,0,0,0,0,0,0,0,0,0,0,0,169739,217264,0,0,0,0,-15359200,-15359700,-143825500,-2300,-159182900
293523097461200,1,,3,0,0,1784449283297638000,293523097452600,21333300,21333200,17844492832823996,17844492832976380,1024,48000,2,169751,31441,1784449283273718900,293523091211300,16666700,16128500,17844492832579191,17844492832737189,3840,2160,0,217280,32971,1784449283297638000,293523097452900,21333300,21333400,0,0,1024,48000,2,169751,31441,1784449283273718900,293523091211600,16666700,16128300,0,0,3840,2160,0,217280,32971,1784449283297638000,293523097456100,0,100,0,0,1024,0,0,679004,540700,1784449283123718600,293523087660900,0,100,0,0,0,0,0,869016,651769,0,0,0,0,0,0,0,0,0,0,0,0,0,169751,217280,0,0,0,0,-17677800,-17677800,-146449600,-3200,-164124200
293523355662100,1,,3,0,0,1784449283553637600,293523355650900,21333300,23279300,17844492835387170,17844492835536376,1024,48000,2,169763,31442,1784449283523719400,293523339524700,16666700,14862000,17844492835082106,17844492835237194,3840,2160,0,217295,32973,1784449283553637600,293523355651500,21333300,23279400,0,0,1024,48000,2,169763,31442,1784449283523719400,293523339525500,16666700,14862300,0,0,3840,2160,0,217295,32973,1784449283553637600,293523355655600,0,200,0,0,1024,0,0,679052,540737,1784449283390385800,293523354333800,0,100,0,0,0,0,0,869080,651817,0,0,0,0,0,0,0,0,0,0,0,0,0,169762,217295,0,0,0,0,-13792000,-13792200,-148141900,-4100,-161930000
293523609205300,1,,3,0,0,1784449283788303900,293523589519600,21333300,21801100,17844492837739121,17844492837883039,1024,48000,2,169774,31443,1784449283790386600,293523608097300,16666700,18025300,17844492837746843,17844492837903866,3840,2160,0,217311,32979,1784449283788303900,293523589519900,21333300,21801300,0,0,1024,48000,2,169774,31443,1784449283790386600,293523608098400,16666700,18026100,0,0,3840,2160,0,217311,32979,1784449283788303900,293523589523800,0,200,0,0,1024,0,0,679096,540771,1784449283640386300,293523604329700,0,100,0,0,0,0,0,869140,651862,0,0,0,0,0,0,0,0,0,0,0,0,0,169774,217311,0,0,0,0,-16495000,-16495800,-146231600,-3900,-162723500
293523864918400,1,,3,0,0,1784449284065636800,293523864911500,21333300,20597700,17844492840503247,17844492840656368,1024,48000,2,169787,31445,1784449284040387100,293523856758500,16666700,15280000,17844492840246790,17844492840403871,3840,2160,0,217326,32981,1784449284065636800,293523864911800,21333300,20597800,0,0,1024,48000,2,169787,31445,1784449284040387100,293523856759300,16666700,15280600,0,0,3840,2160,0,217326,32981,1784449284065636800,293523864914200,0,200,0,0,1024,0,0,679148,540812,1784449283890386800,293523854333500,0,100,0,0,0,0,0,869200,651907,0,0,0,0,0,0,0,0,0,0,0,0,0,169787,217326,0,0,0,0,-17096700,-17097200,-147574500,-2400,-164669300
293524122121700,1,,3,0,0,1784449284321636400,293524122109900,21333300,21798200,17844492843073923,17844492843216364,1024,48000,2,169799,31446,1784449284290387600,293524106873100,16666700,11481600,17844492842748820,17844492842903876,3840,2160,0,217341,32987,1784449284321636400,293524122110300,21333300,21798200,0,0,1024,48000,2,169799,31446,1784449284290387600,293524106873600,16666700,11481500,0,0,3840,2160,0,217341,32987,1784449284321636400,293524122115200,0,100,0,0,1024,0,0,679196,540849,1784449284157054000,293524121002200,0,300,0,0,0,0,0,869264,651955,0,0,0,0,0,0,0,0,0,0,0,0,0,169799,217341,0,0,0,0,-16012000,-16012100,-147462200,-4900,-163469400
293524374834700,1,,3,0,0,1784449284556302700,293524356681600,21333300,22426800,17844492845410957,17844492845563027,1024,48000,2,169810,31448,1784449284557054800,293524373085200,16666700,14163900,17844492845414185,17844492845570548,3840,2160,0,217357,32990,1784449284556302700,293524356681700,21333300,22426800,0,0,1024,48000,2,169810,31448,1784449284557054800,293524373086200,16666700,14164400,0,0,3840,2160,0,217357,32990,1784449284556302700,293524356685000,0,500,0,0,1024,0,0,679240,540884,1784449284407054500,293524370999000,0,100,0,0,0,0,0,869324,652000,0,0,0,0,0,0,0,0,0,0,0,0,0,169810,217357,0,0,0,0,-15651500,-15652400,-147913100,-3300,-163562200
293524628313200,1,,3,0,0,1784449284812302300,293524611446000,21333300,19289000,17844492847968572,17844492848123023,1024,48000,2,169822,31452,1784449284807055300,293524626444500,16666700,20056400,17844492847913053,17844492848070553,3840,2160,0,217372,32992,1784449284812302300,293524611446100,21333300,19289000,0,0,1024,48000,2,169822,31452,1784449284807055300,293524626445000,16666700,20056200,0,0,3840,2160,0,217372,32992,1784449284812302300,293524611447800,0,100,0,0,1024,0,0,679288,540924,1784449284657055000,293524620994700,0,0,0,0,0,0,0,869384,652045,0,0,0,0,0,0,0,0,0,0,0,0,0,169822,217372,0,0,0,0,-20245500,-20245900,-144550000,-1700,-164794200
293524892414800,1,,3,0,0,1784449285089635200,293524892407200,21333300,24723400,17844492850745414,17844492850896352,1024,48000,2,169835,31455,1784449285057055800,293524872724600,16666700,13240700,17844492850413835,17844492850570558,3840,2160,0,217387,32996,1784449285089635200,293524892407500,21333300,24723500,0,0,1024,48000,2,169835,31455,1784449285057055800,293524872724800,16666700,13240200,0,0,3840,2160,0,217387,32996,1784449285089635200,293524892410100,0,200,0,0,1024,0,0,679340,540966,1784449284923722200,293524887662400,0,100,0,0,0,0,0,869448,652093,0,0,0,0,0,0,0,0,0,0,0,0,0,169835,217387,0,0,0,0,-12896800,-12896700,-148271200,-2600,-161165300
293525145213400,1,,3,0,0,1784449285345634800,293525145207000,21333300,19881800,17844492853306437,17844492853456348,1024,48000,2,169847,31460,1784449285323723000,293525140235900,16666700,16922800,17844492853080134,17844492853237230,3840,2160,0,217403,33001,1784449285345634800,293525145207200,21333300,19881900,0,0,1024,48000,2,169847,31460,1784449285323723000,293525140236600,16666700,16923000,0,0,3840,2160,0,217403,33001,1784449285345634800,293525145209400,0,100,0,0,1024,0,0,679388,541007,1784449285173722700,293525137664900,0,0,0,0,0,0,0,869508,652138,0,0,0,0,0,0,0,0,0,0,0,0,0,169847,217403,0,0,0,0,-16940700,-16941200,-147428600,-2200,-164367600
293525400725700,1,,3,0,0,1784449285601634400,293525400719200,21333300,20954000,17844492855861601,17844492856016344,1024,48000,2,169859,31461,1784449285573723500,293525391399100,16666700,16856100,17844492855579026,17844492855737235,3840,2160,0,217418,33006,1784449285601634400,293525400719300,21333300,20953800,0,0,1024,48000,2,169859,31461,1784449285573723500,293525391399800,16666700,16856200,0,0,3840,2160,0,217418,33006,1784449285601634400,293525400721500,0,400,0,0,1024,0,0,679436,541044,1784449285423723200,293525387665100,0,100,0,0,0,0,0,869568,652183,0,0,0,0,0,0,0,0,0,0,0,0,0,169859,217418,0,0,0,0,-18590800,-18591400,-146265600,-2200,-164854800
293525657333800,1,,3,0,0,1784449285857634000,293525657321100,21333300,21807900,17844492858425212,17844492858576340,1024,48000,2,169871,31464,1784449285823724000,293525641152500,16666700,16692200,17844492858080235,17844492858237240,3840,2160,0,217433,33009,1784449285857634000,293525657321400,21333300,21807900,0,0,1024,48000,2,169871,31464,1784449285823724000,293525641152900,16666700,16692200,0,0,3840,2160,0,217433,33009,1784449285857634000,293525657323700,0,100,0,0,1024,0,0,679484,541083,1784449285690390400,293525654328000,0,100,0,0,0,0,0,869632,652231,0,0,0,0,0,0,0,0,0,0,0,0,0,169871,217433,0,0,0,0,-17741400,-17741500,-146508700,-2300,-164247900
293525908913100,1,,3,0,0,1784449286092300300,293525892109100,21333300,20179300,17844492860777499,17844492860923003,1024,48000,2,169882,31466,1784449286090391200,293525907127000,16666700,17880400,17844492860747067,17844492860903912,3840,2160,0,217449,33013,1784449286092300300,293525892109500,21333300,20179300,0,0,1024,48000,2,169882,31466,1784449286090391200,293525907127500,16666700,17879500,0,0,3840,2160,0,217449,33013,1784449286092300300,293525892111700,0,100,0,0,1024,0,0,679528,541118,1784449285940390900,293525904326900,0,100,0,0,0,0,0,869692,652276,0,0,0,0,0,0,0,0,0,0,0,0,0,169882,217449,0,0,0,0,-16927000,-16927100,-147199700,-2200,-164124600
293526160511200,1,,3,0,0,1784449286348299900,293526147332500,21333300,20228100,17844492863329848,17844492863482999,1024,48000,2,169894,31467,1784449286340391700,293526158207500,16666700,16967300,17844492863247524,17844492863403917,3840,2160,0,217464,33016,1784449286348299900,293526147332700,21333300,20228200,0,0,1024,48000,2,169894,31467,1784449286340391700,293526158207800,16666700,16967200,0,0,3840,2160,0,217464,33016,1784449286348299900,293526147335200,0,200,0,0,1024,0,0,679576,541155,1784449286190391400,293526154326500,0,100,0,0,0,0,0,869752,652321,0,0,0,0,0,0,0,0,0,0,0,0,0,169894,217464,0,0,0,0,-18783200,-18783300,-146119000,-2500,-164899800
293526425516400,1,,3,0,0,1784449286604299500,293526408786700,21333300,25970000,17844492865896941,17844492866042995,1024,48000,2,169906,31474,1784449286607058900,293526424489500,16666700,18277400,17844492865912646,17844492866070589,3840,2160,0,217480,33022,1784449286604299500,293526408786900,21333300,25969900,0,0,1024,48000,2,169906,31474,1784449286607058900,293526424489800,16666700,18277400,0,0,3840,2160,0,217480,33022,1784449286604299500,293526408789300,0,100,0,0,1024,0,0,679624,541198,1784449286457058600,293526420994900,0,100,0,0,0,0,0,869816,652369,0,0,0,0,0,0,0,0,0,0,0,0,0,169907,217480,0,0,1,0,-12943400,-12943500,-146505400,-2400,-159446500
293526675597800,1,,3,0,0,1784449286860299100,293526659542100,21333300,16880200,17844492868450433,17844492868602991,1024,48000,2,169918,31477,1784449286857059400,293526674524200,16666700,17926900,17844492868412896,17844492868570594,3840,2160,0,217495,33028,1784449286860299100,293526659542200,21333300,16880200,0,0,1024,48000,2,169918,31477,1784449286857059400,293526674524600,16666700,17926600,0,0,3840,2160,0,217495,33028,1784449286860299100,293526659544600,0,200,0,0,1024,0,0,679672,541237,1784449286707059100,293526670997800,0,200,0,0,0,0,0,869876,652414,0,0,0,0,0,0,0,0,0,0,0,0,0,169918,217495,0,0,0,0,-18221800,-18222100,-146473500,-2400,-164693200
293526926420400,1,,3,0,0,1784449287116298700,293526916332800,21333300,21679000,17844492871017881,17844492871162987,1024,48000,2,169930,31479,1784449287107059900,293526925282300,16666700,17145500,17844492870912612,17844492871070599,3840,2160,0,217510,33031,1784449287116298700,293526916333100,21333300,21679200,0,0,1024,48000,2,169930,31479,1784449287107059900,293526925282700,16666700,17145300,0,0,3840,2160,0,217510,33031,1784449287116298700,293526916336400,0,200,0,0,1024,0,0,679720,541275,1784449286957059600,293526921010500,0,200,0,0,0,0,0,869936,652459,0,0,0,0,0,0,0,0,0,0,0,0,0,169930,217510,0,0,0,0,-18188300,-18188400,-145728100,-3300,-163913200
293527193703500,1,,3,0,0,1784449287372298300,293527172262000,21333300,22159700,17844492873572727,17844492873722983,1024,48000,2,169942,31482,1784449287373727100,293527189970600,16666700,14998600,17844492873579874,17844492873737271,3840,2160,0,217526,33039,1784449287372298300,293527172262500,21333300,22160000,0,0,1024,48000,2,169942,31482,1784449287373727100,293527189971200,16666700,14998400,0,0,3840,2160,0,217526,33039,1784449287372298300,293527172265700,0,100,0,0,1024,0,0,679768,541314,1784449287223726800,293527187659300,0,100,0,0,0,0,0,870000,652507,0,0,0,0,0,0,0,0,0,0,0,0,0,169943,217526,0,0,1,0,-16279800,-16279900,-147688400,-3200,-163965100
293527449059200,1,,3,0,0,1784449287649631200,293527449051700,21333300,21341000,17844492876345695,17844492876496312,1024,48000,2,169955,31484,1784449287623727600,293527441778000,16666700,17342300,17844492876080576,17844492876237276,3840,2160,0,217541,33041,1784449287649631200,293527449051900,21333300,21341100,0,0,1024,48000,2,169955,31484,1784449287623727600,293527441779400,16666700,17343100,0,0,3840,2160,0,217541,33041,1784449287649631200,293527449054500,0,100,0,0,1024,0,0,679820,541355,1784449287473727300,293527437666700,0,200,0,0,0,0,0,870060,652552,0,0,0,0,0,0,0,0,0,0,0,0,0,169955,217541,0,0,0,0,-18629900,-18631100,-145887600,-2600,-164516100
293527706358300,1,,3,0,0,1784449287905630800,293527706350000,21333300,22243200,17844492878919727,17844492879056308,1024,48000,2,169967,31486,1784449287873728100,293527690666000,16666700,17201200,17844492878581714,17844492878737281,3840,2160,0,217556,33045,1784449287905630800,293527706350200,21333300,22243300,0,0,1024,48000,2,169967,31486,1784449287873728100,293527690666900,16666700,17201500,0,0,3840,2160,0,217556,33045,1784449287905630800,293527706353100,0,300,0,0,1024,0,0,679868,541393,1784449287740394500,293527704328900,0,100,0,0,0,0,0,870124,652600,0,0,0,0,0,0,0,0,0,0,0,0,0,169967,217556,0,0,0,0,-16218700,-16219400,-146995600,-2900,-163212100
293527959019900,1,,3,0,0,1784449288140297100,293527941528400,21333300,18803300,17844492881256439,17844492881402971,1024,48000,2,169978,31490,1784449288140395300,293527957949200,16666700,18675100,17844492881245980,17844492881403953,3840,2160,0,217572,33051,1784449288140297100,293527941528700,21333300,18803200,0,0,1024,48000,2,169978,31490,1784449288140395300,293527957949700,16666700,18673900,0,0,3840,2160,0,217572,33051,1784449288140297100,293527941532300,0,200,0,0,1024,0,0,679912,541430,1784449287990395000,293527954331100,0,100,0,0,0,0,0,870184,652645,0,0,0,0,0,0,0,0,0,0,0,0,0,169978,217572,0,0,0,0,-16322600,-16322800,-146381700,-3600,-162700900
293528217200300,1,,3,0,0,1784449288417630000,293528217194000,21333300,21800600,17844492884027392,17844492884176300,1024,48000,2,169991,31491,1784449288390395800,293528207862100,16666700,18623300,17844492883745534,17844492883903958,3840,2160,0,217587,33054,1784449288417630000,293528217194200,21333300,21799900,0,0,1024,48000,2,169991,31491,1784449288390395800,293528207862800,16666700,18623100,0,0,3840,2160,0,217587,33054,1784449288417630000,293528217196400,0,200,0,0,1024,0,0,679964,541470,1784449288240395500,293528204331500,0,100,0,0,0,0,0,870244,652690,0,0,0,0,0,0,0,0,0,0,0,0,0,169991,217587,0,0,0,0,-17902300,-17902800,-146469000,-2200,-164369600
293528473112100,1,,3,0,0,1784449288673629600,293528473090800,21333300,13204300,17844492886582922,17844492886736296,1024,48000,2,170003,31495,1784449288640396300,293528462143700,16666700,22916200,17844492886245739,17844492886403963,3840,2160,0,217602,33059,1784449288673629600,293528473091300,21333300,13204500,0,0,1024,48000,2,170003,31495,1784449288640396300,293528462144000,16666700,22915900,0,0,3840,2160,0,217602,33059,1784449288673629600,293528473098300,0,200,0,0,1024,0,0,680012,541510,1784449288507062700,293528471012000,0,200,0,0,0,0,0,870308,652738,0,0,0,0,0,0,0,0,0,0,0,0,0,170003,217602,0,0,0,0,-22286200,-22286000,-142201600,-7000,-164480600
293528725919700,1,,3,0,0,1784449288908295900,293528709261400,21333300,22566100,17844492888931526,17844492889082959,1024,48000,2,170014,31496,1784449288907063500,293528723923800,16666700,17895600,17844492888913352,17844492889070635,3840,2160,0,217618,33060,1784449288908295900,293528709261600,21333300,22566200,0,0,1024,48000,2,170014,31496,1784449288907063500,293528723924600,16666700,17896100,0,0,3840,2160,0,217618,33060,1784449288908295900,293528709264000,0,100,0,0,1024,0,0,680056,541544,1784449288757063200,293528721014700,0,300,0,0,0,0,0,870368,652783,0,0,0,0,0,0,0,0,0,0,0,0,0,170014,217618,0,0,0,0,-15894800,-15895400,-147090400,-2400,-162983400
293528976206200,1,,3,0,0,1784449289164295500,293528963886900,21333300,20734200,17844492891494285,17844492891642955,1024,48000,2,170026,31496,1784449289157064000,293528974856700,16666700,16918500,17844492891415543,17844492891570640,3840,2160,0,217633,33060,1784449289164295500,293528963887100,21333300,20734300,0,0,1024,48000,2,170026,31496,1784449289157064000,293528974857700,16666700,16918900,0,0,3840,2160,0,217633,33060,1784449289164295500,293528963889400,0,200,0,0,1024,0,0,680104,541580,1784449289007063700,293528971012000,0,400,0,0,0,0,0,870428,652828,0,0,0,0,0,0,0,0,0,0,0,0,0,170026,217633,0,0,0,0,-18201300,-18202100,-146154600,-2300,-164354400
293529241259200,1,,3,0,0,1784449289441628400,293529241230400,21333300,21419300,17844492894267167,17844492894416284,1024,48000,2,170039,31500,1784449289407064500,293529223046300,16666700,15094000,17844492893912651,17844492894070645,3840,2160,0,217648,33068,1784449289441628400,293529241230800,21333300,21419600,0,0,1024,48000,2,170039,31500,1784449289407064500,293529223047100,16666700,15094400,0,0,3840,2160,0,217648,33068,1784449289441628400,293529241233400,0,200,0,0,1024,0,0,680156,541623,1784449289273730900,293529237663300,0,100,0,0,0,0,0,870492,652876,0,0,0,0,0,0,0,0,0,0,0,0,0,170039,217648,0,0,0,0,-16379800,-16380200,-147949800,-2600,-164327400
293529491259600,1,,3,0,0,1784449289676294700,293529476293700,21333300,20635000,17844492896616900,17844492896762947,1024,48000,2,170050,31502,1784449289673731700,293529489320400,16666700,15456400,17844492896579134,17844492896737317,3840,2160,0,217664,33074,1784449289676294700,293529476293800,21333300,20634600,0,0,1024,48000,2,170050,31502,1784449289673731700,293529489321200,16666700,15456300,0,0,3840,2160,0,217664,33074,1784449289676294700,293529476296700,0,100,0,0,1024,0,0,680200,541658,1784449289523731400,293529487681200,0,300,0,0,0,0,0,870552,652921,0,0,0,0,0,0,0,0,0,0,0,0,0,170050,217664,0,0,0,0,-15589700,-15590400,-148360300,-2900,-163947800
293529742436400,1,,3,0,0,1784449289932294300,293529732168000,21333300,21370000,17844492899177292,17844492899322943,1024,48000,2,170062,31503,1784449289923732200,293529741401100,16666700,17942500,17844492899080070,17844492899237322,3840,2160,0,217679,33081,1784449289932294300,293529732168400,21333300,21370200,0,0,1024,48000,2,170062,31503,1784449289923732200,293529741401500,16666700,17942400,0,0,3840,2160,0,217679,33081,1784449289932294300,293529732170800,0,100,0,0,1024,0,0,680248,541695,1784449289773731900,293529737661100,0,100,0,0,0,0,0,870612,652966,0,0,0,0,0,0,0,0,0,0,0,0,0,170062,217679,0,0,0,0,-17795200,-17795200,-146259900,-2400,-164052700
293530009150000,1,,3,0,0,1784449290188293900,293529988866800,21333300,22837000,17844492901730340,17844492901882939,1024,48000,2,170074,31506,1784449290190399400,293530008105400,16666700,16886100,17844492901746710,17844492901903994,3840,2160,0,217695,33084,1784449290188293900,293529988867000,21333300,22837100,0,0,1024,48000,2,170074,31506,1784449290190399400,293530008105800,16666700,16886000,0,0,3840,2160,0,217695,33084,1784449290188293900,293529988869400,0,200,0,0,1024,0,0,680296,541734,1784449290040399100,293530004333000,0,100,0,0,0,0,0,870676,653014,0,0,0,0,0,0,0,0,0,0,0,0,0,170074,217695,0,0,0,0,-17133100,-17133300,-146227500,-2400,-163358400
293530264877100,1,,3,0,0,1784449290465626800,293530264870800,21333300,20843700,17844492904504717,17844492904656268,1024,48000,2,170087,31513,1784449290440399900,293530257236500,16666700,17057700,17844492904246692,17844492904403999,3840,2160,0,217710,33089,1784449290465626800,293530264871000,21333300,20843700,0,0,1024,48000,2,170087,31513,1784449290440399900,293530257237100,16666700,17057300,0,0,3840,2160,0,217710,33089,1784449290465626800,293530264872900,0,100,0,0,1024,0,0,680348,541780,1784449290290399600,293530254345500,0,200,0,0,0,0,0,870736,653059,0,0,0,0,0,0,0,0,0,0,0,0,0,170087,217710,0,0,0,0,-17592600,-17593000,-147108700,-1900,-164699800
